Respondent ID,Excel Row,LOHAS Segment,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Patagonia Engagement (1-5),Environmental Activism (1-5),Willingness to Pay 25% (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Price Insensitivity (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Recycling Behavior (1-5),Classification Reasoning
10207265610,388,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,N/A,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207265012,389,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207255067,390,LOHAS Learner,2.500,Low (Price Conscious),3.179,1,N/A,3,4,5,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207209632,391,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,3,4,5,N/A,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207207348,392,LOHAS Leaning,5.000,Very High (Premium Payer),4.360,5,N/A,N/A,5,5,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207190958,393,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207187967,394,LOHAS Leaning,5.000,Very High (Premium Payer),3.607,5,N/A,3,4,1,3,1,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10207186641,395,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207172281,396,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207153603,397,LOHAS Leaning,5.000,Very High (Premium Payer),3.960,5,N/A,N/A,5,1,3,2,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10207146800,398,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207146639,399,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207145201,400,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207142784,401,LOHAS Learner,2.500,Low (Price Conscious),2.818,1,N/A,N/A,4,1,N/A,1,5,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207136225,402,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207129261,403,LOHAS Learner,2.500,Low (Price Conscious),3.136,1,N/A,N/A,4,5,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207121390,404,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207119566,405,LOHAS Learner,2.500,Low (Price Conscious),2.821,1,N/A,3,5,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207103259,406,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,3,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10207096527,407,LOHAS Leaning,5.000,Very High (Premium Payer),3.600,5,N/A,N/A,4,1,3,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10207089105,408,LOHAS Leaning,5.000,Very High (Premium Payer),4.172,5,3,3,4,5,N/A,2,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207072726,409,LOHAS Learner,2.500,Low (Price Conscious),3.273,1,N/A,N/A,4,5,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207071249,410,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207064924,411,LOHAS Learner,2.500,Low (Price Conscious),3.182,1,N/A,N/A,4,5,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207058734,412,LOHAS Learner,2.500,Low (Price Conscious),2.800,1,N/A,N/A,5,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207045320,413,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.679,1,N/A,3,4,1,3,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207044039,414,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207042487,415,LOHAS Leaning,5.000,Very High (Premium Payer),4.080,5,N/A,3,4,5,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10207041010,416,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207038323,417,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10207035383,418,LOHAS Leaning,5.000,Very High (Premium Payer),3.680,5,N/A,N/A,4,1,3,2,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206981274,419,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.636,1,N/A,N/A,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206972087,420,LOHAS Leaning,5.000,Very High (Premium Payer),4.160,5,N/A,3,4,5,N/A,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206971507,421,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206963299,422,LOHAS Leaning,5.000,Very High (Premium Payer),4.318,5,N/A,N/A,4,5,N/A,2,4,4,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206962137,423,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206961492,424,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206957482,425,LOHAS Leaning,5.000,Very High (Premium Payer),3.800,5,N/A,N/A,4,1,3,2,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206954819,426,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206954283,427,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206953457,428,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206953270,429,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206951720,430,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,N/A,4,1,3,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206951426,431,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206951403,432,LOHAS Learner,2.500,Low (Price Conscious),3.545,1,N/A,N/A,5,5,N/A,2,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206949259,433,LOHAS Learner,5.000,Very High (Premium Payer),3.464,5,N/A,3,4,1,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206948754,434,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.750,1,N/A,3,4,1,3,2,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206948638,435,LOHAS Leaning,5.000,Very High (Premium Payer),4.227,5,N/A,N/A,4,5,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206947937,436,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.773,1,N/A,N/A,5,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206947102,437,LOHAS Leaning,5.000,Very High (Premium Payer),4.094,5,3,3,5,5,3,2,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206946513,438,LOHAS Leaning,5.000,Very High (Premium Payer),3.864,5,N/A,N/A,5,1,N/A,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206946170,439,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206946126,440,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.636,1,N/A,N/A,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206945902,441,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206945579,442,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206945539,443,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206945040,444,LOHAS Leaning,5.000,Very High (Premium Payer),3.536,5,N/A,3,4,1,3,1,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206944630,445,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206943412,446,LOHAS Leaning,5.000,Very High (Premium Payer),4.107,5,N/A,3,4,5,3,2,4,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206906642,447,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206904425,448,LOHAS Learner,2.500,Low (Price Conscious),3.240,1,N/A,3,4,5,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206844640,449,LOHAS Leaning,5.000,Very High (Premium Payer),3.577,5,3,N/A,4,1,N/A,2,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206841032,450,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,3,5,5,N/A,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206832580,451,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206818266,452,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206801321,453,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,N/A,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206799680,454,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206796936,455,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206760554,456,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206746836,457,LOHAS Leaning,5.000,Very High (Premium Payer),4.286,5,N/A,3,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206702336,458,LOHAS Leaning,5.000,Very High (Premium Payer),3.520,5,N/A,N/A,4,1,3,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206630557,459,LOHAS Leaning,5.000,Very High (Premium Payer),4.440,5,N/A,N/A,5,5,3,1,5,5,5,"Very high propensity to pay premium; Has purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206586855,460,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.560,1,N/A,3,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206529836,461,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206517595,462,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.720,1,N/A,3,4,1,N/A,1,4,5,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206516080,463,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206515210,464,LOHAS Leaning,5.000,Very High (Premium Payer),3.591,5,N/A,N/A,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206515103,465,LOHAS Leaning,5.000,Very High (Premium Payer),3.786,5,N/A,3,5,1,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206514527,466,LOHAS Laggard,2.500,Low (Price Conscious),2.786,1,N/A,3,4,1,3,1,5,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206509636,467,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206508461,468,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.680,1,N/A,3,4,1,N/A,1,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206497798,469,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.591,1,N/A,N/A,4,1,N/A,1,4,5,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206487109,470,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.640,1,N/A,3,4,1,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206457378,471,LOHAS Leaning,5.000,Very High (Premium Payer),3.643,5,N/A,3,4,1,3,1,5,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206451445,472,LOHAS Leaning,5.000,Very High (Premium Payer),3.680,5,N/A,N/A,4,1,3,2,4,5,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206445096,473,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.500,1,N/A,N/A,4,1,N/A,1,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206442808,474,LOHAS Leaning,5.000,Very High (Premium Payer),3.591,5,N/A,N/A,4,1,N/A,1,4,4,4,"Very high propensity to pay premium; Has purchased for sustainability; High price sensitivity"
10206398930,475,LOHAS Learner,2.500,Low (Price Conscious),3.136,1,N/A,N/A,4,5,N/A,2,4,4,4,"Low propensity to pay premium; Never purchased for sustainability; Strong brand values alignment; High price sensitivity"
10206397226,476,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.682,1,N/A,N/A,4,1,N/A,2,4,4,5,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
10206396103,477,LOHAS Laggard,1.500,Very Low (Price Sensitive),2.760,1,N/A,3,4,1,N/A,2,5,4,4,"Low propensity to pay premium; Never purchased for sustainability; High price sensitivity"
