Respondent ID,Excel Row,LOHAS Segment,Percentile Rank,Propensity Score,Propensity Category,Composite Score,Actual Purchase (1-5),Willingness to Pay 25% (1-5),Patagonia Engagement (1-5),Brand Commitment (1-5),Environmental Evangelism (1-5),Transparency Desire (1-5),Environmental Activism (1-5),Recycling Behavior (1-5),Sustainability Importance (1-5),Organic Importance (1-5),Price Insensitivity (1-5),Classification Reasoning
10209863296,179,LOHAS Leaning,69.4%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10209192238,264,LOHAS Leaning,69.3%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10208493277,334,LOHAS Leaning,69.2%,3.000,"Medium (Selective Payer)",3.369,1,4,N/A,5,N/A,5,N/A,4,5,4,1,"Top 69% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207763185,360,LOHAS Leaning,69.1%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10207064924,411,LOHAS Leaning,69.0%,3.000,"Medium (Selective Payer)",3.369,1,4,N/A,5,N/A,5,N/A,4,5,4,1,"Top 69% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206515210,464,LOHAS Leaning,68.9%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10206442808,474,LOHAS Leaning,68.8%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10204132554,728,LOHAS Leaning,68.7%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10201938432,875,LOHAS Leaning,68.6%,5.000,"Very High (Premium Payer - Proven)",3.369,5,4,N/A,1,N/A,1,N/A,4,4,4,1,"Top 69% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10208023155,355,LOHAS Leaning,68.5%,3.000,"Medium (Selective Payer)",3.365,1,4,N/A,5,3,5,N/A,4,4,5,2,"Top 68% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10202007540,855,LOHAS Leaning,68.4%,5.000,"Very High (Premium Payer - Proven)",3.354,5,4,3,1,3,1,N/A,4,4,4,2,"Top 68% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10205239328,611,LOHAS Leaning,68.3%,5.000,"Very High (Premium Payer - Proven)",3.336,5,4,N/A,1,N/A,1,3,4,4,4,1,"Top 68% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10212832066,65,LOHAS Leaning,68.2%,3.000,"Medium (Selective Payer)",3.336,1,4,N/A,5,3,5,3,5,4,5,1,"Top 68% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10203705417,776,LOHAS Leaning,68.1%,3.000,"Medium (Selective Payer)",3.336,1,4,N/A,5,3,5,3,5,4,5,1,"Top 68% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10199259299,996,LOHAS Leaning,68.0%,3.000,"Medium (Selective Payer)",3.336,1,4,N/A,5,3,5,3,5,4,5,1,"Top 68% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10212278041,78,LOHAS Leaning,67.9%,5.000,"Very High (Premium Payer - Proven)",3.330,5,4,N/A,1,3,1,N/A,4,4,4,1,"Top 68% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10209039409,279,LOHAS Leaning,67.8%,5.000,"Very High (Premium Payer - Proven)",3.330,5,4,N/A,1,3,1,N/A,4,4,4,1,"Top 68% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10206702336,458,LOHAS Leaning,67.7%,5.000,"Very High (Premium Payer - Proven)",3.330,5,4,N/A,1,3,1,N/A,4,4,4,1,"Top 68% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10216942185,14,LOHAS Leaning,67.6%,3.000,"Medium (Selective Payer)",3.330,1,4,N/A,5,N/A,5,N/A,4,4,4,2,"Top 68% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10206398930,475,LOHAS Leaning,67.5%,3.000,"Medium (Selective Payer)",3.330,1,4,N/A,5,N/A,5,N/A,4,4,4,2,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205478715,578,LOHAS Leaning,67.4%,3.000,"Medium (Selective Payer)",3.330,1,4,N/A,5,N/A,5,N/A,4,4,4,2,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205441805,584,LOHAS Leaning,67.3%,5.000,"Very High (Premium Payer - Proven)",3.322,5,4,3,1,N/A,1,N/A,4,4,4,1,"Top 67% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10216576318,22,LOHAS Leaning,67.2%,5.000,"Very High (Premium Payer - Proven)",3.304,5,4,N/A,1,3,1,3,4,4,4,1,"Top 67% of respondents; Very High propensity; Has purchased for sustainability; Willing to pay 25% premium"
10213888247,49,LOHAS Leaning,67.1%,3.000,"Medium (Selective Payer)",3.301,1,4,N/A,5,N/A,5,3,4,4,4,2,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208342122,338,LOHAS Leaning,67.0%,3.000,"Medium (Selective Payer)",3.301,1,4,N/A,5,N/A,5,3,4,4,4,2,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205719722,532,LOHAS Leaning,66.9%,3.000,"Medium (Selective Payer)",3.301,1,4,N/A,5,N/A,5,3,4,4,4,2,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10203975214,741,LOHAS Leaning,66.8%,3.000,"Medium (Selective Payer)",3.301,1,4,N/A,5,N/A,5,3,4,4,5,1,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10199495133,974,LOHAS Leaning,66.7%,3.000,"Medium (Selective Payer)",3.301,1,4,N/A,5,N/A,5,3,4,4,5,1,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209175255,269,LOHAS Leaning,66.6%,3.000,"Medium (Selective Payer)",3.296,1,4,N/A,5,3,5,N/A,4,4,5,1,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205759281,528,LOHAS Leaning,66.5%,3.000,"Medium (Selective Payer)",3.296,1,4,N/A,5,3,5,N/A,4,4,5,1,"Top 67% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205491625,577,LOHAS Leaning,66.4%,3.000,"Medium (Selective Payer)",3.272,1,4,N/A,5,3,5,3,4,4,4,2,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208992473,285,LOHAS Leaning,66.3%,3.000,"Medium (Selective Payer)",3.272,1,4,N/A,5,3,5,3,4,4,5,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205093258,637,LOHAS Leaning,66.2%,3.000,"Medium (Selective Payer)",3.272,1,4,N/A,5,3,5,3,4,4,5,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211979238,91,LOHAS Leaning,66.1%,3.000,"Medium (Selective Payer)",3.252,1,4,N/A,5,N/A,5,N/A,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209412933,235,LOHAS Leaning,66.0%,3.000,"Medium (Selective Payer)",3.252,1,4,N/A,5,N/A,5,N/A,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10208434005,337,LOHAS Leaning,65.9%,3.000,"Medium (Selective Payer)",3.252,1,4,N/A,5,N/A,5,N/A,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10202429913,830,LOHAS Leaning,65.8%,3.000,"Medium (Selective Payer)",3.252,1,5,N/A,1,N/A,5,N/A,5,5,4,2,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10212971507,64,LOHAS Leaning,65.7%,3.000,"Medium (Selective Payer)",3.230,1,4,N/A,5,N/A,5,3,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211348113,112,LOHAS Leaning,65.6%,3.000,"Medium (Selective Payer)",3.230,1,4,N/A,5,N/A,5,3,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211105231,131,LOHAS Leaning,65.5%,3.000,"Medium (Selective Payer)",3.230,1,4,N/A,5,N/A,5,3,4,4,4,1,"Top 66% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204386621,685,LOHAS Leaning,65.4%,3.000,"Medium (Selective Payer)",3.230,1,5,N/A,1,N/A,5,3,5,5,5,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206314228,486,LOHAS Leaning,65.3%,3.000,"Medium (Selective Payer)",3.226,1,4,N/A,5,3,5,N/A,4,4,4,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205606001,554,LOHAS Leaning,65.2%,3.000,"Medium (Selective Payer)",3.214,1,5,N/A,1,N/A,5,N/A,5,4,5,2,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199632855,951,LOHAS Leaning,65.1%,3.000,"Medium (Selective Payer)",3.214,1,4,N/A,5,N/A,1,N/A,5,5,5,2,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10209973284,175,LOHAS Learner,65.0%,3.000,"Medium (Selective Payer)",3.208,1,4,N/A,5,3,5,3,4,4,4,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204514675,675,LOHAS Learner,64.9%,3.000,"Medium (Selective Payer)",3.208,1,4,N/A,5,3,5,3,4,4,4,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10212468373,70,LOHAS Learner,64.8%,3.000,"Medium (Selective Payer)",3.175,1,5,N/A,1,N/A,5,N/A,5,5,4,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10208239059,344,LOHAS Learner,64.7%,3.000,"Medium (Selective Payer)",3.136,1,5,N/A,1,N/A,5,N/A,5,4,5,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204236111,715,LOHAS Learner,64.6%,3.000,"Medium (Selective Payer)",3.136,1,5,N/A,1,N/A,5,N/A,5,4,5,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199617734,956,LOHAS Learner,64.5%,3.000,"Medium (Selective Payer)",3.124,1,5,N/A,1,N/A,5,3,5,4,5,1,"Top 65% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204427045,681,LOHAS Learner,64.4%,3.000,"Medium (Selective Payer)",3.122,1,4,N/A,5,3,1,N/A,5,5,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10205334715,602,LOHAS Learner,64.3%,3.000,"Medium (Selective Payer)",3.112,1,4,N/A,1,3,5,3,5,5,5,2,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10211441222,110,LOHAS Learner,64.2%,3.000,"Medium (Selective Payer)",3.112,1,5,N/A,1,3,5,3,5,4,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10213480911,62,LOHAS Learner,64.1%,3.000,"Medium (Selective Payer)",3.058,1,4,N/A,1,N/A,5,N/A,4,5,5,2,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210458317,159,LOHAS Learner,64.0%,3.000,"Medium (Selective Payer)",3.058,1,4,N/A,1,N/A,5,N/A,5,5,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10210379072,160,LOHAS Learner,63.9%,3.000,"Medium (Selective Payer)",3.058,1,4,N/A,1,N/A,5,N/A,5,5,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207142784,401,LOHAS Learner,63.8%,3.000,"Medium (Selective Payer)",3.058,1,4,N/A,1,N/A,5,N/A,5,5,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206947937,436,LOHAS Learner,63.7%,3.000,"Medium (Selective Payer)",3.058,1,5,N/A,1,N/A,5,N/A,4,4,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10201808554,911,LOHAS Learner,63.6%,3.000,"Medium (Selective Payer)",3.058,1,5,N/A,1,N/A,5,N/A,4,4,5,1,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199579839,959,LOHAS Learner,63.5%,3.000,"Medium (Selective Payer)",3.058,1,4,N/A,1,N/A,5,N/A,4,5,5,2,"Top 64% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207809490,358,LOHAS Learner,63.4%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,1,N/A,5,3,4,5,5,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207539793,368,LOHAS Learner,63.3%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,1,N/A,5,3,4,5,5,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205772075,523,LOHAS Learner,63.2%,3.000,"Medium (Selective Payer)",3.053,1,5,N/A,1,N/A,5,3,4,4,4,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205328456,604,LOHAS Learner,63.1%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,5,N/A,1,3,4,5,4,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10204262366,709,LOHAS Learner,63.0%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,5,N/A,1,3,4,5,5,1,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10202033280,850,LOHAS Learner,62.9%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,5,N/A,1,3,4,5,5,1,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10201913865,878,LOHAS Learner,62.8%,3.000,"Medium (Selective Payer)",3.053,1,4,N/A,1,N/A,5,3,4,5,5,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199257505,999,LOHAS Learner,62.7%,3.000,"Medium (Selective Payer)",3.053,1,5,N/A,1,N/A,5,3,4,4,4,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10209122249,274,LOHAS Learner,62.6%,3.000,"Medium (Selective Payer)",3.052,1,4,N/A,5,3,1,N/A,4,5,4,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10207058734,412,LOHAS Learner,62.5%,3.000,"Medium (Selective Payer)",3.052,1,5,N/A,1,3,5,N/A,4,4,4,2,"Top 63% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207119566,405,LOHAS Learner,62.4%,3.000,"Medium (Selective Payer)",3.048,1,5,N/A,1,3,5,3,4,4,4,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204528514,673,LOHAS Learner,62.3%,3.000,"Medium (Selective Payer)",3.048,1,4,N/A,1,3,5,3,5,5,4,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199626026,952,LOHAS Learner,62.2%,3.000,"Medium (Selective Payer)",3.048,1,4,N/A,1,3,5,3,5,5,4,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205582059,559,LOHAS Learner,62.1%,3.000,"Medium (Selective Payer)",3.019,1,4,N/A,1,N/A,5,N/A,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10203122522,801,LOHAS Learner,62.0%,3.000,"Medium (Selective Payer)",3.018,1,4,N/A,1,N/A,5,3,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10199264906,984,LOHAS Learner,61.9%,3.000,"Medium (Selective Payer)",3.018,1,4,N/A,1,N/A,5,3,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10205756015,530,LOHAS Learner,61.8%,3.000,"Medium (Selective Payer)",3.017,1,4,N/A,1,3,5,N/A,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207255067,390,LOHAS Learner,61.7%,3.000,"Medium (Selective Payer)",3.016,1,4,N/A,5,3,1,3,4,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium; Strong brand alignment"
10211588326,106,LOHAS Learner,61.6%,3.000,"Medium (Selective Payer)",3.016,1,4,N/A,1,3,5,3,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204340385,692,LOHAS Learner,61.5%,3.000,"Medium (Selective Payer)",3.016,1,4,N/A,1,3,5,3,5,4,5,2,"Top 62% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10204267488,707,LOHAS Learner,61.4%,3.000,"Medium (Selective Payer)",2.984,1,4,N/A,1,3,5,3,4,5,4,2,"Top 61% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10202447906,828,LOHAS Learner,61.3%,3.000,"Medium (Selective Payer)",2.984,1,4,N/A,1,3,5,3,4,5,4,2,"Top 61% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207146800,398,LOHAS Learner,61.2%,3.000,"Medium (Selective Payer)",2.984,1,4,N/A,1,3,5,3,4,5,5,1,"Top 61% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10207121390,404,LOHAS Learner,61.1%,3.000,"Medium (Selective Payer)",2.984,1,4,N/A,1,3,5,3,4,5,5,1,"Top 61% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
10206514527,466,LOHAS Learner,61.0%,3.000,"Medium (Selective Payer)",2.984,1,4,N/A,1,3,5,3,4,5,5,1,"Top 61% of respondents; Medium propensity; Never purchased for sustainability; Willing to pay 25% premium"
